abstract,keywords,country
"The study of cometary composition is important for understanding our solar system’s early evolutionary processes. Carbon dioxide (CO22{}_{2}start_FLOATSUBSCRIPT 2 end_FLOATSUBSCRIPT) is a common hypervolatile in comets that can drive activity but is more difficult to study than other hypervolatiles due to severe telluric absorption. CO22{}_{2}start_FLOATSUBSCRIPT 2 end_FLOATSUBSCRIPT can only be directly observed from space-borne assets. Therefore, a proxy is needed to measure CO22{}_{2}start_FLOATSUBSCRIPT 2 end_FLOATSUBSCRIPT abundances in comets using ground-based observations. The flux ratio of the [O i] 5577 Å line to the sum of the [O i] 6300 Å and [O i] 6364 Å lines (hereafter referred to as the [O i] line ratio) has, with some success, been used in the past as such a proxy. We present an [O i] line ratio analysis of comet 45P/Honda–Mrkos–Pajdušáková (HMP), using data obtained with the Tull Coudé Spectrograph on the 2.7-meter Harlan J. Smith telescope at McDonald Observatory, taken from UT February 21-23, 2017 when the comet was at heliocentric distances of 1.12-1.15 AU. HMP is a hyperactive Jupiter family comet (JFC). Icy grains driven out by CO22{}_{2}start_FLOATSUBSCRIPT 2 end_FLOATSUBSCRIPT sublimation have been proposed as a driver of hyperactivity, but the CO22{}_{2}start_FLOATSUBSCRIPT 2 end_FLOATSUBSCRIPT abundance of HMP has not been measured. From our [O i] line ratio measurements, we find a CO22{}_{2}start_FLOATSUBSCRIPT 2 end_FLOATSUBSCRIPT/H22{}_{2}start_FLOATSUBSCRIPT 2 end_FLOATSUBSCRIPTO ratio for HMP of 22.9±1.4%plus-or-minus22.9percent1.422.9\pm 1.4\%22.9 ± 1.4 %. We compare the CO22{}_{2}start_FLOATSUBSCRIPT 2 end_FLOATSUBSCRIPT/H22{}_{2}start_FLOATSUBSCRIPT 2 end_FLOATSUBSCRIPTO ratios to the active fractions of the nine comets (including HMP) in the literature that have data for both values. We find no correlation. These findings imply that CO22{}_{2}start_FLOATSUBSCRIPT 2 end_FLOATSUBSCRIPT sublimation driving out icy grains is not the only factor influencing active fractions for cometary nuclei.","['Comets (280) —', 'Comae (271) —', 'Carbon dioxide (196) —', 'Comet volatiles (2162) —', 'Short period comets (1452)']",[]
"In this paper, we generalize the well-known hyperbolic numbers to
certain numeric structures scaled by the real numbers. Under our scaling
of ℝℝ\mathbb{R}blackboard_R, the usual hyperbolic numbers are understood to be
our 1111-scaled hyperbolic numbers. If a scale t𝑡titalic_t is not positive
in ℝℝ\mathbb{R}blackboard_R, then our t𝑡titalic_t-scaled hyperbolic numbers have similar
numerical structures with those of the complex numbers of ℂℂ\mathbb{C}blackboard_C,
however, if a scale is positive in ℝℝ\mathbb{R}blackboard_R, then their numerical
properties are similar to those of the classical hyperbolic numbers.
We here understand scaled-hyperbolic numbers as elements of the scaled-hypercomplex
rings {ℍt}t∈ℝsubscriptsubscriptℍ𝑡𝑡ℝ\left\{\mathbb{H}_{t}\right\}_{t\in\mathbb{R}}{ blackboard_H start_POSTSUBSCRIPT italic_t end_POSTSUBSCRIPT } start_POSTSUBSCRIPT italic_t ∈ blackboard_R end_POSTSUBSCRIPT, introduced
in [1]. This scaled-hyperbolic analysis is done by algebra, analysis,
operator theory, operator-algebra theory and free probability on scaled-hypercomplex
numbers.","['Scaled', 'Hypercomplex', 'Rings', 'Scaled', 'Hypercomplex', 'Monoids', 'Scaled', 'Hyperbolic', 'Numbers', 'Free', 'Probability']",[]
"This study investigates the integration of assistive therapeutic robotics, wearable sensors, and spatial sensors within an intelligent environment tailored for dementia care. The feasibility study aims to assess the collective impact of these technologies in enhancing care giving by seamlessly integrating supportive technology in the background. The wearable sensors track physiological data, while spatial sensors monitor geo-spatial information, integrated into a system supporting residents without necessitating technical expertise. The designed space fosters various activities, including robot interactions, medication delivery, physical exercises like walking on a treadmill (Bruce protocol), entertainment, and household tasks, promoting cognitive stimulation through puzzles. Physiological data revealed significant participant engagement during robot interactions, indicating the potential effectiveness of robot-assisted activities in enhancing the quality of life for residents.","['Humanoid', 'Robot', 'Pepper robot', 'dementia friendly living space', 'Alzheimer’s care giving', 'Electrodermal activity', 'EDA', 'Physiological data']",[]
"The recognition of human activities based on WiFi Channel State Information (CSI) enables contactless and visual privacy-preserving sensing in indoor environments. However, poor model generalization, due to varying environmental conditions and sensing hardware, is a well-known problem in this space. To address this issue, in this work, data augmentation techniques commonly used in image-based learning are applied to WiFi CSI to investigate their effects on model generalization performance in cross-scenario and cross-system settings. In particular, we focus on the generalization between line-of-sight (LOS) and non-line-of-sight (NLOS) through-wall scenarios, as well as on the generalization between different antenna systems, which remains under-explored. We collect and make publicly available a dataset of CSI amplitude spectrograms of human activities. Utilizing this data, an ablation study is conducted in which activity recognition models based on the EfficientNetV2 architecture are trained, allowing us to assess the effects of each augmentation on model generalization performance. The gathered results show that specific combinations of simple data augmentation techniques applied to CSI amplitude data can significantly improve cross-scenario and cross-system generalization.","['Data', 'Augmentation', 'Model', 'Generalization', 'Human', 'Activity', 'Recognition', 'WiFi', 'Channel', 'State', 'Information']",[]
"Recently, Bemrose et al. [2] developed a theory of weaving frames, which was motivated by a problem regarding distributed signal processing. In this present article, we introduce the atomic g𝑔gitalic_g-system and we generalize some of the known results in continuous L𝐿Litalic_L-frames, weaving continuous and weaving continuous g𝑔gitalic_g-frames, also we study weaving continuous L𝐿Litalic_L-g𝑔gitalic_g-frames in Hilbert spaces.
Moreover, we study the behaviour continuous L𝐿Litalic_L-g𝑔gitalic_g-frames under some perturbations, and we show that approximate L𝐿Litalic_L-duals are stable under small perturbation and that it is possible to remove some elements of a woven continuous L𝐿Litalic_L-g𝑔gitalic_g-frame and still have a woven continuous L𝐿Litalic_L-g𝑔gitalic_g-frame.","['Continuous', 'K𝐾Kitalic_K-frames', 'Continuous g𝑔gitalic_g-frames', 'Weaving continuous', 'K𝐾Kitalic_K-g𝑔gitalic_g-frames', 'perturbation.']",[]
"Ramanujan’s celebrated partition congruences modulo ℓ∈{5,7,11}ℓ5711\ell\in\{5,7,11\}roman_ℓ ∈ { 5 , 7 , 11 } assert that



p⁢(ℓ⁢n+δℓ)≡0(modℓ),𝑝ℓ𝑛subscript𝛿ℓannotated0pmodℓp(\ell n+\delta_{\ell})\equiv 0\pmod{\ell},italic_p ( roman_ℓ italic_n + italic_δ start_POSTSUBSCRIPT roman_ℓ end_POSTSUBSCRIPT ) ≡ 0 start_MODIFIER ( roman_mod start_ARG roman_ℓ end_ARG ) end_MODIFIER ,



where 0<δℓ<ℓ0subscript𝛿ℓℓ0<\delta_{\ell}<\ell0 < italic_δ start_POSTSUBSCRIPT roman_ℓ end_POSTSUBSCRIPT < roman_ℓ satisfies 24⁢δℓ≡1(modℓ).24subscript𝛿ℓannotated1pmodℓ24\delta_{\ell}\equiv 1\pmod{\ell}.24 italic_δ start_POSTSUBSCRIPT roman_ℓ end_POSTSUBSCRIPT ≡ 1 start_MODIFIER ( roman_mod start_ARG roman_ℓ end_ARG ) end_MODIFIER . By proving Subbarao’s Conjecture, Radu showed that there are no such congruences when it comes to parity. There are infinitely many odd (resp. even) partition numbers in every arithmetic progression.
For primes ℓ≥5,ℓ5\ell\geq 5,roman_ℓ ≥ 5 , we give a new proof of the conclusion that there are infinitely many m𝑚mitalic_m for which p⁢(ℓ⁢m+δℓ)𝑝ℓ𝑚subscript𝛿ℓp(\ell m+\delta_{\ell})italic_p ( roman_ℓ italic_m + italic_δ start_POSTSUBSCRIPT roman_ℓ end_POSTSUBSCRIPT ) is odd. This proof uses a generalization, due to the second author and Ramsey, of a result of Mazur in his classic paper on the Eisenstein ideal. We also refine a classical criterion of Sturm for modular form congruences, which allows us to show that the smallest such m𝑚mitalic_m satisfies m<(ℓ2−1)/24,𝑚superscriptℓ2124m<(\ell^{2}-1)/24,italic_m < ( roman_ℓ start_POSTSUPERSCRIPT 2 end_POSTSUPERSCRIPT - 1 ) / 24 ,
representing a significant improvement to the previous bound.",['partition function congruences'],[]
"A hybrid encryption (HE) system is an efficient public key encryption system for arbitrarily long messages.
An HE system consists of a public key component called
key encapsulation mechanism (KEM), and a symmetric key component called data encapsulation mechanism (DEM). The HE encryption algorithm uses a KEM generated key k to encapsulate the message using DEM, and send the ciphertext together with the encapsulaton of k, to the decryptor who decapsulates k and uses it to decapsulate the message using the corresponding KEM and DEM components. The KEM/DEM composition theorem proves that if KEM and DEM satisfy well-defined security notions, then HE will be secure with well defined security.
We introduce HE in correlated randomness model where the encryption and decryption algorithms have samples of correlated random variables that are partially leaked to the adversary. Security of the new KEM/DEM paradigm is defined against computationally unbounded or polynomially bounded adversaries. We define iKEM and cKEM with respective information theoretic computational security, and prove a composition theorem for them and a computationally secure DEM, resulting in secure HEs with proved computational security (CPA and CCA) and without any computational assumption.
We construct two iKEMs that provably satisfy the required security notions of the composition theorem.
The iKEMs are used to construct two efficient quantum-resistant HEs when used with an AES based DEM.
We also define and construct combiners with proved security that combine the new KEM/DEM paradigm of HE with the traditional public key based paradigm of HE.","['Post-quantum cryptography', 'Hybrid encryption', 'Correlated randomness model', 'Encapsulation', 'Mechanism.']",[]
"In this note, we mainly focus on real and complex algebras, and occasionally on algebras over general fields. We show how to develop the spectral theory in the context of complex (resp. real) alternative topological algebras.
Along the way, the spectral theory is used to prove the counterparts of the well-known theorems of Gelfand-Mazur, Frobenius, and Zorn in the setting of topological alternative algebras whose topological duals separate their elements. We prove that vector space norms on quadratic real algebras are uniquely determined under a mild condition on the norms; more precisely, given a positive integer k>1𝑘1k>1italic_k > 1, on any real quadratic algebra, there exists at most one nonzero vector space norm, say, ∥.∥\|.\|∥ . ∥, satisfying the identity ‖ak‖=‖a‖knormsuperscript𝑎𝑘superscriptnorm𝑎𝑘\|a^{k}\|=\|a\|^{k}∥ italic_a start_POSTSUPERSCRIPT italic_k end_POSTSUPERSCRIPT ∥ = ∥ italic_a ∥ start_POSTSUPERSCRIPT italic_k end_POSTSUPERSCRIPT on the algebra. A consequence of this result is that given a positive integer k>1𝑘1k>1italic_k > 1, the Euclidean norm |.||.|| . | on ℝnsubscriptℝ𝑛\mathbb{R}_{n}blackboard_R start_POSTSUBSCRIPT italic_n end_POSTSUBSCRIPT, the
real Cayley-Dickson algebra of dimension 2nsuperscript2𝑛2^{n}2 start_POSTSUPERSCRIPT italic_n end_POSTSUPERSCRIPT, is the only nonzero real vector space norm satisfying the identity |xk|=|x|ksuperscript𝑥𝑘superscript𝑥𝑘|x^{k}|=|x|^{k}| italic_x start_POSTSUPERSCRIPT italic_k end_POSTSUPERSCRIPT | = | italic_x | start_POSTSUPERSCRIPT italic_k end_POSTSUPERSCRIPT on ℝnsubscriptℝ𝑛\mathbb{R}_{n}blackboard_R start_POSTSUBSCRIPT italic_n end_POSTSUBSCRIPT. Among other things, we present simple proofs of the algebraic versions of the celebrated theorems of Frobenius, Zorn, and Gelfand-Mazur, and revisit their topological counterparts, e.g., theorems of Albert, Kaplansky, and Urbanik-Wright to name a few, in several settings.","['nonassociative algebras', 'power-associative/alternative algebras', 'division algebras', 'topologicalormed/C*- algebras', 'spectrum', 'real', 'complex', 'quaternion', 'octonion numbers', 'Frobenius/Zorn/Gelfand-Mazur theorems']",[]
"More than one hundred tidal disruption events (TDEs) have been detected at multi-bands, which can be viewed as extreme laboratories to investigate the accretion physics and gravity in the immediate vicinity of massive black holes (MBHs). Future transient surveys are expected to detect several tens of thousands of TDEs, among which a small fraction may be strongly gravitationally lensed by intervening galaxies. In this paper, we statistically etsimate the detection rate of lensed TDEs, with dependence on the limiting magnitude of the transient all-sky surveys searching for them. We find that the requisite limiting magnitude for an all-sky transient survey to observe at least 1111 yr−11{}^{-1}start_FLOATSUPERSCRIPT - 1 end_FLOATSUPERSCRIPT is ≳21.3greater-than-or-equivalent-toabsent21.3\gtrsim 21.3≳ 21.3, 21.221.221.221.2, and 21.521.521.521.5 mag in the u-, g-, and z-bands, respectively. If the limiting magnitude of the all-sky survey can reach ∼25−26similar-toabsent2526\sim 25-26∼ 25 - 26 mag in the u-, g-, and z-bands, the detection rate can be upto about several tens to hundreds per year. The discovery and identification of the first image of the lensed TDE can be taken as an early-warning of the second and other subsequent images, which may enable detailed monitoring of the pre-peak photometry and spectroscopy evolution of the TDE. The additional early-stage information may help to constrain the dynamical and radiation processes involving in the TDEs.","['Accretion (14)', 'Gravitational lensing (670)', 'Supermassive black holes (1663)', 'Tidal disruption (1696)', 'Time domain astronomy(2019)', 'Transient sources (1851)']",['China']
"The size of deep learning models in artificial intelligence (AI) software is increasing rapidly, hindering the large-scale deployment on resource-restricted devices (e.g., smartphones).
To mitigate this issue, AI software compression plays a crucial role, which aims to compress model size while keeping high performance. However, the intrinsic defects in a big model may be inherited by the compressed one. Such defects may be easily leveraged by adversaries, since a compressed model is usually deployed in a large number of devices without adequate protection. In this article, we aim to address the safe model compression problem from the perspective of safety-performance co-optimization. Specifically, inspired by the test-driven development (TDD) paradigm in software engineering, we propose a test-driven sparse training framework called SafeCompress. By simulating the attack mechanism as safety testing, SafeCompress can automatically compress a big model to a small one following the dynamic sparse training paradigm.
Then, considering two kinds of representative and heterogeneous attack
mechanisms, i.e., black-box membership inference attack and white-box membership inference attack, we develop two concrete instances called BMIA-SafeCompress and WMIA-SafeCompress. Further, we implement another instance called MMIA-SafeCompress by
extending SafeCompress to defend against the occasion when adversaries conduct black-box and white-box membership inference attacks simultaneously. We conduct extensive experiments on five datasets for both computer vision and natural language processing tasks. The results show the effectiveness and generalizability of our framework. We also discuss how to adapt SafeCompress to other attacks besides membership inference attack, demonstrating the flexibility of SafeCompress.","['AI software safe compression', 'test-driven development', 'heterogeneous membership inference attack.']",[]
"Programming problems can be solved in a multitude of functionally correct ways, but the quality of these solutions (e.g. readability, maintainability) can vary immensely.
When code quality is poor, symptoms emerge in the form of ‘code smells’, which are specific negative characteristics (e.g. duplicate code) that can be resolved by applying refactoring patterns.
Many undergraduate computing curricula train students on this software engineering practice, often doing so via exercises on unfamiliar instructor-provided code.
Our observation, however, is that this makes it harder for novices to internalise refactoring as part of their own development practices.
In this paper, we propose a new approach to teaching refactoring, in which students must first complete a programming exercise constrained to ensure they will produce a code smell.
This simple intervention is based on the idea that learning refactoring is easier if students are familiar with the code (having built it), that it brings refactoring closer to their regular development practice, and that it presents a powerful opportunity to learn from a ‘mistake’.
We designed and conducted a study with 35 novice undergraduates in which they completed various refactoring exercises alternately taught using a traditional and our ‘mistake-based’ approach, finding that students were significantly more effective and confident at completing exercises using the latter.","['Refactoring', 'code smells', 'code quality', 'software maintenance', 'software engineering', 'mistake-based learning', 'undergraduate course']",['Singapore']
"In this paper, our objective is to present a constraining principle governing the spectral properties of the sample covariance matrix. This principle exhibits harmonious behavior across diverse limiting frameworks, eliminating the need for constraints on the rates of dimension p𝑝pitalic_p and sample size n𝑛nitalic_n, as long as they both tend to infinity. We accomplish this by employing a suitable normalization technique on the original sample covariance matrix. Following this, we establish a harmonic central limit theorem for linear spectral statistics within this expansive framework. This achievement effectively eliminates the necessity for a bounded spectral norm on the population covariance matrix and relaxes constraints on the rates of dimension p𝑝pitalic_p and sample size n𝑛nitalic_n, thereby significantly broadening the applicability of these results in the field of high-dimensional statistics. We illustrate the power of the established results by considering the test for covariance structure under high dimensionality, freeing both p𝑝pitalic_p and n𝑛nitalic_n.","['62H15', '62B20', '62D10', 'ultra-high dimension\ncovariance matrix central limit theorem limiting spectral distribution linear spectral statistics', 'M-P law']",[]
"Recent research at CHU Sainte-Justine’s Pediatric Critical Care Unit (PICU) has revealed that traditional machine learning methods, such as semi-supervised label propagation and K-nearest neighbors, outperform Transformer-based models in artifact detection from PPG signals, mainly when data is limited. This study addresses the underutilization of abundant unlabeled data by employing self-supervised learning (SSL) to extract latent features from these data, followed by fine-tuning on labeled data. Our experiments demonstrate that SSL significantly enhances the Transformer model’s ability to learn representations, thereby improving its robustness in artifact classification tasks. Among various SSL techniques—including masking, contrastive learning, and DINO (self-distillation with no labels)—contrastive learning exhibited the most stable and superior performance in small PPG datasets. Further, we delve into optimizing contrastive loss functions, which are crucial for contrastive SSL. Inspired by InfoNCE, we introduce a novel contrastive loss function that facilitates smoother training and better convergence, thereby enhancing performance in artifact classification. In summary, this study establishes the efficacy of SSL in leveraging unlabeled data, particularly in enhancing the capabilities of the Transformer model. This approach holds promise for broader applications in PICU environments, where annotated data is often limited.","['clinical', 'PPG signals', 'self-supervised', 'contrastive learning', 'imbalanced classes', 'and artifact detection.']",[]
"In our previous work, we introduced McKinsey-Tarski algebras (MT-algebras for short) as an alternative pointfree approach to topology. Here we study local compactness in MT-algebras.
We establish the Hofmann-Mislove theorem
for sober MT-algebras, using which we develop the MT-algebra versions of such well-known dualities in pointfree topology as
Hofmann-Lawson, Isbell, and Stone dualities. This yields
a new perspective on these classic results.","['Interior operator', 'pointfree topology', 'duality theory', 'local compactness', 'compactness']",[]
"Suicide is recognized as one of the most serious concerns in the modern society. Suicide causes tragedy that affects countries, communities, and families. There are many factors that lead to suicidal ideations. Early detection of suicidal ideations can help to prevent suicide occurrence by providing the victim with the required professional support, especially when the victim does not recognize the danger of having suicidal ideations. As technology usage has increased, people share and express their ideations digitally via social media, chatbots, and other digital platforms. In this paper, we proposed a novel, simple deep learning-based model to detect suicidal ideations in digital content, mainly focusing on chatbots as the primary data source. In addition, we provide a framework that employs the proposed suicide detection integration with a chatbot-based support system.","['Suicide', 'deep learning', 'chatbot', 'natural language processing', 'detection']",[]
"This work is inspired by Shareshian and Wachs’s exquisite formula for the chromatic symmetric function of paths. We develop a composition method to unearth neat noncommutative analogs of chromatic symmetric functions. A symmetric function is e𝑒eitalic_e-positive if and only if it has a ΛΛ\Lambdaroman_Λ-positive noncommutative analog. We bring to light short and sweet ΛΛ\Lambdaroman_Λ-positive noncommutative analogs for the chromatic symmetric functions of tadpoles and barbells, with cycles and lollipops as specifications. Using these elegant formulas and the composition method, we discover a new family of e𝑒eitalic_e-positive graphs and call them hats, which are the unicyclic graphs obtained by adding an edge to a path. A compact ribbon Schur analog for cycles is also obtained as a by-product.","['chromatic symmetric functions', 'e𝑒eitalic_e-positivity', 'noncommutative symmetric functions', 'Stanley–Stembridge conjecture', 'Schur positivity']",[]
"A new position is introduced and studied for the convolution of log-concave functions, which may be regarded as a functional analogue of the maximum intersection position of convex bodies introduced and studied by Artstein-Avidan and Katzin (2018) and Artstein-Avidan and Putterman (2022). Our main result is a John-type theorem for the maximal intersection position of a pair of log-concave functions, including the corresponding decomposition of the identity. The main result holds under very weak assumptions on the functions; in particular, the functions considered may both have unbounded supports.","['convex body', 'convolution', 'isotropic', 'John position', 'log-concave', 'maximal intersection position']",[]
"The correctness of a compiler affects the correctness of every program written in the language, and thus must be thoroughly evaluated. Existing automatic compiler testing methods however either rely on weak oracles (e.g., a program behaves the same if only dead code is modified), or require substantial initial effort (e.g., having a complete operational language semantics).
While the former prevents a comprehensive correctness evaluation, the latter makes those methods irrelevant in practice.
In this work, we propose an axiomatic semantics based approach for testing compilers, called PTE. The idea is to incrementally develop a set of “axioms” capturing anecdotes of the language semantics in the form of (precondition, transformation, expectation) triples, which allows us to test the compiler automatically. Such axioms are written in the same language whose compiler is under test, and can be developed either based on the language specification, or by generalizing the bug reports. PTE has been applied to a newly developed compiler (i.e., Cangjie) and a mature compiler (i.e., Java), and successfully identified 42 implementation bugs and 9 potential language design issues.","['Compiler testing', 'language semantics', 'automated testing']","['Singapore', 'China']"
"The full array of the Large High Altitude Air Shower Observatory (LHAASO) has been in operation since July 2021. For its kilometer-square array (KM2A), we have optimized the selection criteria for very high and ultra-high energy γ𝛾\gammaitalic_γ-rays, using the data collected from August 2021 to August 2022, resulting in an improvement on significance of about 15%percent\%% compared with previous cuts. With the implementation of these new selection criteria, the angular resolution is also significantly improved by approximately 10%percent\%% at tens of TeV. Other aspects of the full KM2A array performance, such as the pointing error are also calibrated using the Crab Nebula. The resulting energy spectrum of the Crab Nebula in the energy range of 10-1000 TeV can be well fitted by a log-parabola model, which is consistent with the previous results from LHAASO and other experiments.","['γ𝛾\\gammaitalic_γ-ray', 'Crab', 'Nebula significance.']","['Germany', 'China', 'Thailand', 'Switzerland', 'Ireland', 'France']"
"As a higher analogue of the edge ideal of a graph, we study the t𝑡titalic_t-connected ideal JtsubscriptJ𝑡\operatorname{J}_{t}roman_J start_POSTSUBSCRIPT italic_t end_POSTSUBSCRIPT. This is the monomial ideal generated by the connected subsets of size t𝑡titalic_t. For trees, we show that JtsubscriptJ𝑡\operatorname{J}_{t}roman_J start_POSTSUBSCRIPT italic_t end_POSTSUBSCRIPT has a linear resolution iff the tree is t𝑡titalic_t-gap-free, and that this is equivalent to having linear quotients. We then show that if G𝐺Gitalic_G is any gap-free and t𝑡titalic_t-claw-free graph, then Jt⁡(G)subscriptJ𝑡𝐺\operatorname{J}_{t}(G)roman_J start_POSTSUBSCRIPT italic_t end_POSTSUBSCRIPT ( italic_G ) has linear quotients and hence, linear resolution.","['Independence complex', 'Stanley-Reisner ideal', 'edge ideal', 'linear resolution', 'shellable', 'linear quotients']",[]
"This paper presents a series of new results for domain adaptation in the multi-view learning
setting. The incorporation of multiple views in the domain adaptation was paid little attention in the previous studies. In this way, we propose an analysis of generalization bounds with Pac-Bayesian theory to consolidate the two paradigms, which are currently treated separately. Firstly, building on previous work by Germain et al. [7, 8], we adapt the distance between distribution proposed by Germain et al. for domain adaptation with the concept of multi-view learning. Thus, we introduce a novel distance that is tailored for the multi-view domain adaptation setting. Then, we give Pac-Bayesian bounds for estimating the introduced divergence. Finally, we compare the different new bounds with the previous studies.","['PAC-Bayesian', 'Domain', 'Adaptation', 'Multi-view', 'Learning.']",[]
"The goal of Continual Learning (CL) is to continuously learn from new data streams and accomplish the corresponding tasks.
Previously studied CL assumes that data are given in sequence nose-to-tail for different tasks, thus indeed belonging to Serial Continual Learning (SCL).
This paper studies the novel paradigm of Parallel Continual Learning (PCL) in dynamic multi-task scenarios, where a diverse set of tasks is encountered at different time points.
PCL presents challenges due to the training of an unspecified number of tasks with varying learning progress, leading to the difficulty of guaranteeing effective model updates for all encountered tasks.
In our previous conference work, we focused on measuring and reducing the discrepancy among gradients in a multi-objective optimization problem, which, however, may still contain negative transfers in every model update.
To address this issue, in the dynamic multi-objective optimization problem, we introduce task-specific elastic factors to adjust the descent direction towards the Pareto front.
The proposed method, called Elastic Multi-Gradient Descent (EMGD), ensures that each update follows an appropriate Pareto descent direction, minimizing any negative impact on previously learned tasks.
To balance the training between old and new tasks, we also propose a memory editing mechanism guided by the gradient computed using EMGD. This editing process updates the stored data points, reducing interference in the Pareto descent direction from previous tasks.
Experiments on public datasets validate the effectiveness of our EMGD in the PCL setting.","['parallel continual learning', 'catastrophic forgetting', 'training conflict', 'multi-objective optimization', 'Pareto optimum.']",[]
"Automatic Modulation Recognition (AMR) plays a crucial role in wireless communication systems.
Deep learning AMR strategies have achieved tremendous success in recent years.
Modulated signals exhibit long temporal dependencies, and extracting global features is crucial in identifying modulation schemes.
Traditionally, human experts analyze patterns in constellation diagrams to classify modulation schemes.
Classical convolutional-based networks, due to their limited receptive fields, excel at extracting local features but struggle to capture global relationships.
To address this limitation, we introduce a novel hybrid deep framework named TLDNN, which incorporates the architectures of the transformer and long short-term memory (LSTM).
We utilize the self-attention mechanism of the transformer to model the global correlations in signal sequences while employing LSTM to enhance the capture of temporal dependencies.
To mitigate the impact like RF fingerprint features and channel characteristics on model generalization, we propose data augmentation strategies known as segment substitution (SS) to enhance the model’s robustness to modulation-related features.
Experimental results on widely-used datasets demonstrate that our method achieves state-of-the-art performance and exhibits significant advantages in terms of complexity. Our proposed framework serves as a foundational backbone that can be extended to different datasets.
We have verified the effectiveness of our augmentation approach in enhancing the generalization of the models, particularly in few-shot scenarios.
Code is available at https://github.com/AMR-Master/TLDNN.","['Automatic modulation recognition', 'transformer', 'LSTM', 'deep learning', 'data augmentation']",[]
We prove a reciprocity relation for the twisted second moment of the Riemann Zeta function. This provides an analogue to a formula of Conrey for Dirichlet L𝐿Litalic_L-functions.,"['Riemann', 'Zeta function', 'Dirichlet', 'L𝐿Litalic_L-functions', 'twisted second moment', 'reciprocity relation']",[]
"We study the Boltzmann equation in a smooth bounded domain featuring a mixed boundary condition. Specifically, gas particles experience specular reflection in two parallel plates, while diffusive reflection occurs in the remaining portion between these two specular regions. The boundary is assumed to be motionless and isothermal. Our main focus is on constructing global-in-time small-amplitude solutions around global Maxwellians for the corresponding initial-boundary value problem. The proof relies on the L2superscript𝐿2L^{2}italic_L start_POSTSUPERSCRIPT 2 end_POSTSUPERSCRIPT hypocoercivity at the linear level, utilizing the weak formulation and various functional inequalities on the test functions, such as Poincaré and Korn inequalities. It also extends to the linear problem involving Maxwell boundary conditions, where the accommodation coefficient can be a piecewise constant function on the boundary, allowing for more general bounded domains. Moreover, we develop a delicate application of the L2−L∞superscript𝐿2superscript𝐿L^{2}-L^{\infty}italic_L start_POSTSUPERSCRIPT 2 end_POSTSUPERSCRIPT - italic_L start_POSTSUPERSCRIPT ∞ end_POSTSUPERSCRIPT bootstrap argument, which relies on the specific geometry of our domains, to effectively handle this mixed-type boundary condition.","['Boltzmann equation', 'global existence', 'long time asymptotics', 'mixed boundary conditions']",[]
"The recent development on large language models makes automatically constructing small programs possible. It thus has the potential to free software engineers from low-level coding and allow us to focus on the perhaps more interesting parts of software development, such as requirement engineering and system testing. In this project, we develop a prototype named AISD (AI-aided Software Development), which is capable of taking high-level (potentially vague) user requirements as inputs, generates detailed use cases, prototype system designs, and subsequently system implementation. Different from existing attempts, AISD is designed to keep the user in the loop, i.e., by repeatedly taking user feedback on use cases, high-level system designs, and prototype implementations through system testing. AISD has been evaluated with a novel benchmark of non-trivial software projects. The experimental results suggest that it might be possible to imagine a future where software engineering is reduced to requirement engineering and system testing only.","['Requirement engineering', 'system testing', 'large language model', 'code generation']","['Singapore', 'China']"
"Studying the relations between entanglement and coherence is essential in many quantum information applications. For this, we consider the concurrence, intrinsic concurrence and first-order coherence, and evaluate the proposed trade-off relations between them. In particular, we study the temporal evolution of a general two-qubit XYZ Heisenberg model with asymmetric spin-orbit interaction under decoherence and analyze the trade-off relations of quantum resource theory.
For XYZ Heisenberg model, we confirm that the trade-off relation between intrinsic concurrence and first-order coherence holds. Furthermore, we show that the lower bound of intrinsic concurrence is universally valid, but the upper bound is generally not.
These relations in Heisenberg models can provide a way to explore how quantum resources are distributed in spins, which may inspire future applications in quantum information processing.","['Trade-off relations', 'First-order coherence', 'Intrinsic concurrence', 'Heisenberg models']",['Qatar']
"In robust optimization problems, the magnitude of perturbations is relatively small.
Consequently, solutions within certain regions are less likely to represent the robust optima when perturbations are introduced.
Hence, a more efficient search process would benefit from increased opportunities to explore promising regions where global optima or good local optima are situated.
In this paper, we introduce a novel robust evolutionary algorithm named the dual-stage robust evolutionary algorithm (DREA) aimed at discovering robust solutions.
DREA operates in two stages: the peak-detection stage and the robust solution-searching stage.
The primary objective of the peak-detection stage is to identify peaks in the fitness landscape of the original optimization problem.
Conversely, the robust solution-searching stage focuses on swiftly identifying the robust optimal solution using information obtained from the peaks discovered in the initial stage.
These two stages collectively enable the proposed DREA to efficiently obtain the robust optimal solution for the optimization problem.
This approach achieves a balance between solution optimality and robustness by separating the search processes for optimal and robust optimal solutions.
Experimental results demonstrate that DREA significantly outperforms five state-of-the-art algorithms across 18 test problems characterized by diverse complexities.
Moreover, when evaluated on higher-dimensional robust optimization problems (100-D𝐷Ditalic_D and 200-D𝐷Ditalic_D), DREA also demonstrates superior performance compared to all five counterpart algorithms.","['Evolutionary robust optimization', 'evolutionary algorithm', 'dual-stage strategy', 'peak detection']",[]
